['0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['3.45', ' 0.0', ' 7.883250000000004', ' 0.0', ' 0.0', ' 14.835000000000015', ' 0.0', ' 0.0', ' 7.244999999999992', ' 0.0', ' 6.0375000000000005', ' 0.0', ' 0.0', ' 15.007500000000036', ' 0.0', ' 6.9', ' 0.0', ' 13.110000000000026', ' 0.0', ' 0.0', ' 9.521999999999986', ' 0.0', ' 0.0', ' 0.0', ' 15.887250000000028', ' 0.0', ' 2.6220000000000043', ' 0.0', ' 14.835000000000015', ' 0.0']
['0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0']
['3.55851375', ' 0.0', ' 1.5455', ' 0.0', ' 1.3523125', ' 0.0', ' 2.93645', ' 0.0', ' 0.77275', ' 0.0', ' 1.1824999999999999', ' 0.0', ' 2.1327900000000004', ' 0.0', ' 0.0', ' 0.5775', ' 0.0', ' 1.1824999999999999', ' 0.0', ' 0.0', ' 3.3614625', ' 0.0', ' 0.0', ' 1.7657337500000003', ' 0.0', ' 0.0', ' 0.20900000000000002', ' 0.0', ' 0.0', ' 0.0']
['6.7219141828125', ' 0.0', ' 2.919398125', ' 0.0', ' 2.5544733593749998', ' 0.0', ' 5.5468564375', ' 0.0', ' 1.4596990625', ' 0.0', ' 6.4712809687499995', ' 0.0', ' 4.028769412500001', ' 0.0', ' 0.0', ' 3.16039303125', ' 0.0', ' 6.4712809687499995', ' 0.0', ' 0.0', ' 6.349690921875', ' 0.0', ' 0.0', ' 3.3354123578125003', ' 0.0', ' 0.0', ' 1.1437612875000003', ' 0.0', ' 0.0', ' 0.0']
['15.024882028140997', ' 0.0', ' 6.525464507335937', ' 0.0', ' 5.709781443918945', ' 0.0', ' 12.398382563938283', ' 0.0', ' 3.2627322536679686', ' 0.0', ' 14.368492912135547', ' 0.0', ' 9.005141020123595', ' 0.0', ' 0.0', ' 7.017170957089453', ' 0.0', ' 14.368492912135547', ' 0.0', ' 0.0', ' 14.192885303455665', ' 0.0', ' 0.0', ' 7.45534319963131', ' 0.0', ' 0.0', ' 2.539547584470469', ' 0.0', ' 0.0', ' 0.0']
['24.710232637118445', ' 0.0', ' 10.731914283221908', ' 0.0', ' 9.390424997819169', ' 0.0', ' 20.390637138121626', ' 0.0', ' 5.365957141610954', ' 0.0', ' 23.48038853612875', ' 0.0', ' 14.810041710846237', ' 0.0', ' 0.0', ' 11.467166494388458', ' 0.0', ' 23.48038853612875', ' 0.0', ' 0.0', ' 23.34191356600765', ' 0.0', ' 0.0', ' 12.261212068581031', ' 0.0', ' 0.0', ' 4.150022159873918', ' 0.0', ' 0.0', ' 0.0']
['34.52070739961688', ' 0.0', ' 14.992706796793431', ' 0.0', ' 13.118618447194253', ' 0.0', ' 28.48614291390752', ' 0.0', ' 7.496353398396716', ' 0.0', ' 32.64590817482076', ' 0.0', ' 20.68993537957494', ' 0.0', ' 0.0', ' 15.943350503982229', ' 0.0', ' 32.64590817482076', ' 0.0', ' 0.0', ' 32.60913728302572', ' 0.0', ' 0.0', ' 17.129167515336498', ' 0.0', ' 0.0', ' 5.769974468107854', ' 0.0', ' 0.0', ' 0.0']
['43.51686117910705', ' 0.0', ' 18.899831130991117', ' 0.0', ' 16.537352239617228', ' 0.0', ' 35.90967914888312', ' 0.0', ' 9.449915565495559', ' 0.0', ' 41.00435413550558', ' 0.0', ' 26.081766960767744', ' 0.0', ' 0.0', ' 20.025382252223654', ' 0.0', ' 41.00435413550558', ' 0.0', ' 0.0', ' 41.107132709905684', ' 0.0', ' 0.0', ' 21.593057067157353', ' 0.0', ' 0.0', ' 7.247281196042845', ' 0.0', ' 0.0', ' 0.0']
['51.09684794049239', ' 0.0', ' 22.191899214111785', ' 0.0', ' 19.417911812347814', ' 0.0', ' 42.16460850681239', ' 0.0', ' 11.095949607055893', ' 0.0', ' 48.01103795623101', ' 0.0', ' 30.624820915474267', ' 0.0', ' 0.0', ' 23.447251094903514', ' 0.0', ' 48.01103795623101', ' 0.0', ' 0.0', ' 48.26738079069313', ' 0.0', ' 0.0', ' 25.354244852122715', ' 0.0', ' 0.0', ' 8.485671824822223', ' 0.0', ' 0.0', ' 0.0']
['54.250219919496125', ' 0.0', ' 23.56144187600266', ' 0.0', ' 20.61626164150233', ' 0.0', ' 44.76673956440506', ' 0.0', ' 12.371977176449263', ' 0.0', ' 50.914076234050476', ' 0.0', ' 32.514789788883675', ' 0.0', ' 0.0', ' 24.865013974768836', ' 0.0', ' 50.914076234050476', ' 0.0', ' 0.0', ' 51.24613608030579', ' 0.0', ' 0.0', ' 26.91894734333304', ' 0.0', ' 0.0', ' 8.998766962297292', ' 0.0', ' 0.0', ' 0.0']
['59.304809112529334', ' 0.0', ' 25.756703197624034', ' 0.0', ' 22.53711529792103', ' 0.0', ' 48.93773607548566', ' 0.0', ' 12.867118658018226', ' 0.0', ' 55.547328244445296', ' 0.0', ' 35.54425041272117', ' 0.0', ' 0.0', ' 27.127764956589562', ' 0.0', ' 55.547328244445296', ' 0.0', ' 0.0', ' 56.020829454832274', ' 0.0', ' 0.0', ' 29.42703340328546', ' 0.0', ' 0.0', ' 9.81766731762289', ' 0.0', ' 0.0', ' 0.0']
['62.76106490956403', ' 0.0', ' 27.257791491667334', ' 0.0', ' 23.85056755520892', ' 0.0', ' 51.78980383416793', ' 0.0', ' 13.602357079648522', ' 0.0', ' 58.69246993041837', ' 0.0', ' 37.61575225850092', ' 0.0', ' 0.0', ' 28.663764384622922', ' 0.0', ' 58.69246993041837', ' 0.0', ' 0.0', ' 59.285696494376445', ' 0.0', ' 0.0', ' 31.142026779229926', ' 0.0', ' 0.0', ' 10.373552824911155', ' 0.0', ' 0.0', ' 0.0']
['64.8221013753104', ' 0.0', ' 28.1529213356397', ' 0.0', ' 24.63380616868474', ' 0.0', ' 53.49055053771543', ' 0.0', ' 14.039839404635423', ' 0.0', ' 60.54720420327568', ' 0.0', ' 38.851031443182784', ' 0.0', ' 0.0', ' 29.569564843460213', ' 0.0', ' 60.54720420327568', ' 0.0', ' 0.0', ' 61.23260390501635', ' 0.0', ' 0.0', ' 32.164712625968356', ' 0.0', ' 0.0', ' 10.701366324299888', ' 0.0', ' 0.0', ' 0.0']
['65.78622776215573', ' 0.0', ' 28.571651579655047', ' 0.0', ' 25.000195132198165', ' 0.0', ' 54.28613800134458', ' 0.0', ' 14.244140446128055', ' 0.0', ' 61.39455698939399', ' 0.0', ' 39.42887917992395', ' 0.0', ' 0.0', ' 29.983388297145897', ' 0.0', ' 61.39455698939399', ' 0.0', ' 0.0', ' 62.14334218574972', ' 0.0', ' 0.0', ' 32.64311192975589', ' 0.0', ' 0.0', ' 10.851131002776611', ' 0.0', ' 0.0', ' 0.0']
['65.98798089240552', ' 0.0', ' 28.659275088992626', ' 0.0', ' 25.076865702868545', ' 0.0', ' 54.45262266908598', ' 0.0', ' 14.287191078774827', ' 0.0', ' 61.548278035423614', ' 0.0', ' 39.549799622809815', ' 0.0', ' 0.0', ' 30.05846136613711', ' 0.0', ' 61.548278035423614', ' 0.0', ' 0.0', ' 62.333923318558945', ' 0.0', ' 0.0', ' 32.74322178917407', ' 0.0', ' 0.0', ' 10.878300303935335', ' 0.0', ' 0.0', ' 0.0']
['65.75103327028759', ' 0.0', ' 28.556366241167254', ' 0.0', ' 24.98682046102135', ' 0.0', ' 54.25709585821778', ' 0.0', ' 14.238270633852126', ' 0.0', ' 61.30955404196386', ' 0.0', ' 39.40778541281081', ' 0.0', ' 0.0', ' 30.017836225952937', ' 0.0', ' 61.30955404196386', ' 0.0', ' 0.0', ' 62.11009657453877', ' 0.0', ' 0.0', ' 32.62564843053359', ' 0.0', ' 0.0', ' 10.863597872249635', ' 0.0', ' 0.0', ' 0.0']
['65.56303499843737', ' 0.0', ' 28.474716611699186', ' 0.0', ' 24.91537703523679', ' 0.0', ' 53.93033395207621', ' 0.0', ' 14.199600581315952', ' 0.0', ' 61.130949816124286', ' 0.0', ' 39.29510892414488', ' 0.0', ' 0.0', ' 29.881634235838526', ' 0.0', ' 61.130949816124286', ' 0.0', ' 0.0', ' 61.93250863044573', ' 0.0', ' 0.0', ' 32.53236372886632', ' 0.0', ' 0.0', ' 10.814305723446322', ' 0.0', ' 0.0', ' 0.0']
['65.23451915630474', ' 0.0', ' 28.332038721522146', ' 0.0', ' 24.79053388133188', ' 0.0', ' 53.780179225119454', ' 0.0', ' 14.133741056433939', ' 0.0', ' 60.82741329432335', ' 0.0', ' 39.098213435700565', ' 0.0', ' 0.0', ' 29.747823557735753', ' 0.0', ' 60.82741329432335', ' 0.0', ' 0.0', ' 61.62218421931067', ' 0.0', ' 0.0', ' 32.36935423933906', ' 0.0', ' 0.0', ' 10.765879001847225', ' 0.0', ' 0.0', ' 0.0']
['65.07873157425925', ' 0.0', ' 28.264378533880244', ' 0.0', ' 24.73133121714521', ' 0.0', ' 53.62495123274983', ' 0.0', ' 14.106106684767944', ' 0.0', ' 60.69424260328673', ' 0.0', ' 39.00484237675474', ' 0.0', ' 0.0', ' 29.68731492362486', ' 0.0', ' 60.69424260328673', ' 0.0', ' 0.0', ' 61.475023311189524', ' 0.0', ' 0.0', ' 32.29205247495818', ' 0.0', ' 0.0', ' 10.743980639026137', ' 0.0', ' 0.0', ' 0.0']
